0  15
0.0569800569801  14.7140117904
0.104463437797  13.6761656093
0.151946818613  11.3495366121
0.204178537512  7.66255975087
0.251661918329  3.58175414261
0.299145299145  -0.355853374946
0.351377018044  -4.75882068961
0.403608736942  -7.90880471071
0.451092117759  -9.80583943591
0.508072174739  -10.5572214403
0.550807217474  -10.0915216667
0.603038936372  -8.37277060427
0.650522317189  -6.1170606994
0.698005698006  -3.25275890908
0.750237416904  -0.209425507755
0.802469135802  2.83390789357
0.849952516619  5.23281588914
0.902184235518  6.80836886087
0.968660968661  7.56063480407
1.00189933523  7.38187517424
1.04938271605  6.48722708389
1.10161443495  4.69762492436
1.14909781576  2.80059019916
1.20132953466  0.617193290224
1.25356125356  -1.56620361871
1.30104463438  -3.10524311718
1.35327635328  -4.42945148196
1.40075973409  -4.96610434558
1.43874643875  -5.10903045509
1.50047483381  -4.6789942136
1.54795821462  -3.64046807961
1.60018993352  -2.31551176659
1.65242165242  -0.596760704159
1.70465337132  0.907193222229
1.75213675214  2.12471696959
1.79962013295  2.91264644487
1.85185185185  3.45001325908
1.90408357075  3.62938484657
1.95156695157  3.414927687
1.99905033238  2.73507673269
2.05128205128  1.66146502662
2.10351377018  0.659452365896
2.150997151  -0.342594292475
2.2032288699  -1.27300790785
2.25071225071  -1.88125981682
2.30294396961  -2.20308154676
2.35042735043  -2.3101401383
2.40740740741  -2.16653407584
2.45963912631  -1.77236535232
2.49762583096  -1.19930100837
2.55460588794  -0.375504015122
2.61158594492  0.412493455453
2.66381766382  0.985659792342
2.71604938272  1.37982851587
2.79202279202  1.59516961426
2.85375118708  1.52401253833
2.90598290598  1.30958937642
2.95821462488  0.88036907846
3.00094966762  0.415281262537
3.05318138651  -0.0855380807648
3.10066476733  -0.407393808348
3.15289648623  -0.693416015612
3.21462488129  -0.800372614215
3.30009496676  -0.728161611217
3.35707502374  -0.691954116775
3.39981006648  -0.476851001911
3.45679012346  -0.154247326085
3.50427350427  0.0966893090998
3.55650522317  0.240261373913
3.59924026591  0.383765443431
3.65622032289  0.419972937873
3.71320037987  0.420380909641
3.79867046534  0.313594299274
3.85565052232  0.242403225697
3.89838556505  0.135310636504
